TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,ProductName,Category,UnitPrice,Name,Region,JoinDate
236,2025-05-04,1095,2036,404,3.0,653.94,Electronics-Candidate,Home,217.98,Dr. Jason Scott,South,2021-04-07
237,2025-05-04,1198,2043,401,2.0,1397.52,Electronics-Practice,Office,873.45,Chris Allen,south-west,2022-10-11
238,2025-05-04,1016,2042,401,3.0,0.0,Clothing-Lawyer,Home,167.61,Andrea Roberts,EAST,2021-05-16
239,2025-05-04,1072,2032,402,2.0,1512.96,Electronics-There,Electronics,945.6,Shannon Schmitt,EAST,2022-08-23
240,2025-05-04,1020,2074,402,2.0,527.6,Clothing-Strong,Clothing,659.5,Michelle Brewer,East,2021-07-14
241,2025-05-04,1079,2083,404,1.0,691.34,Clothing-Cut,Home,768.16,Zachary Thompson MD,EAST,2022-09-05
242,2025-05-04,1152,2090,401,2.0,57.31,Office-Staff,Office,71.64,Thomas Garcia,east,2022-09-14
243,2025-05-04,1143,2048,403,1.0,0.0,Electronics-Candidate,Home,357.63,Miss Chelsea Castro DDS,Central,2021-02-23
244,2025-05-04,1171,2089,401,3.0,1654.08,Electronics-Action,Office,413.52,Ronald Marquez,south-west,2024-04-21
245,2025-05-04,1130,2046,401,2.0,106.98,Clothing-Worry,Clothing,33.43,Mary Sandoval,North,2020-10-06
246,2025-05-04,1079,2023,402,2.0,3006.53,Home-Yeah,Electronics,939.54,Zachary Thompson MD,EAST,2022-09-05
247,2025-05-04,1196,2062,402,1.0,1114.85,Office-Receive,Clothing,619.36,Dr. Elizabeth Johnston DDS,North,2022-02-09
248,2025-05-04,1035,2019,401,2.0,0.0,Home-History,Clothing,933.93,Lorraine Rodriguez,East,2022-09-26
249,2025-05-04,1025,2064,401,2.0,705.7,Electronics-Stop,Home,294.04,Garrett Lewis,South,2023-08-04
250,2025-05-04,1196,2079,402,3.0,2851.62,Office-Who,Home,950.54,Dr. Elizabeth Johnston DDS,North,2022-02-09
251,2025-05-04,1039,2020,402,1.0,338.25,Electronics-Share,Clothing,375.83,Brandy Good,West,2023-05-21
252,2025-05-04,1184,2056,401,3.0,1574.16,Office-About,Electronics,524.72,Brittney Chen,EAST,2023-07-20
253,2025-05-04,1093,2086,402,3.0,3576.4,Home-Of,Home,894.1,Christian Medina,East,2023-02-04
254,2025-05-04,1156,2036,404,1.0,392.36,Electronics-Candidate,Home,217.98,Dennis Acevedo,East,2023-06-18
255,2025-05-04,1136,2030,403,3.0,509.91,Clothing-First,Home,169.97,Scott Hernandez,South,2024-02-09
256,2025-05-04,1049,2047,404,3.0,1674.9,Clothing-Hair,Office,334.98,Rebecca Jordan,West,2022-10-08
257,2025-05-04,1196,2036,404,3.0,0.0,Electronics-Candidate,Home,217.98,Dr. Elizabeth Johnston DDS,North,2022-02-09
258,2025-05-04,1041,2025,402,2.0,671.09,Electronics-Assume,Clothing,279.62,David Beltran,east,2021-01-18
259,2025-05-04,1013,2082,404,2.0,1066.4,Office-Figure,Office,266.6,Alyssa Morgan,North,2022-07-22
260,2025-05-04,1141,2013,401,2.0,748.29,Office-Cultural,Home,935.36,David Palmer,North,2022-09-16
261,2025-05-04,1021,2097,402,2.0,673.68,Office-Recent,Clothing,842.1,Aaron Burnett,South,2024-02-13
262,2025-05-04,1115,2065,402,3.0,1881.36,Office-Animal,Home,470.34,Gina Banks,West,2023-09-16
263,2025-05-04,1023,2028,404,2.0,510.35,Electronics-Take,Electronics,637.94,Dustin Medina,east,2021-06-14
264,2025-05-04,1006,2053,401,3.0,610.15,Home-Ground,Office,610.15,Hannah Ray,West,2021-07-03
265,2025-05-04,1128,2047,402,3.0,1004.94,Clothing-Hair,Office,334.98,Vincent Day,North,2022-07-03
266,2025-05-04,1020,2047,402,0.0,669.96,Clothing-Hair,Office,334.98,Michelle Brewer,East,2021-07-14
267,2025-05-04,1081,2012,403,1.0,1682.61,Clothing-Artist,Electronics,623.19,Ryan White,South,2020-09-04
268,2025-05-04,1035,2004,403,3.0,927.25,Office-Where,Home,927.25,Lorraine Rodriguez,East,2022-09-26
269,2025-05-04,1178,2017,404,3.0,1854.8,Electronics-Feeling,Electronics,463.7,Katherine Kerr,EAST,2020-11-13
270,2025-05-04,1157,2000,401,0.0,1938.62,Electronics-Be,Electronics,969.31,Cheryl Wu,West,2021-12-10
271,2025-05-04,1065,2027,402,3.0,775.83,Home-Purpose,Office,258.61,Daniel Adams,Central,2023-07-02
272,2025-05-04,1028,2099,403,1.0,3490.13,Electronics-Several,Electronics,646.32,Haley Wagner,West,2023-11-03
273,2025-05-04,1077,2015,401,1.0,1822.42,Office-Itself,Clothing,674.97,Amy Espinoza,North,2021-05-29
274,2025-05-04,1107,2081,404,0.0,2238.66,Office-Light,Clothing,746.22,Emily Hoffman,West,2023-06-09
275,2025-05-04,1028,2063,401,1.0,994.43,Home-Good,Office,552.46,Haley Wagner,West,2023-11-03
276,2025-05-04,1183,2018,403,3.0,2711.3,Electronics-Nature,Electronics,542.26,Kenneth Graves,East,2020-05-08
277,2025-05-04,1000,2078,403,1.0,0.0,Electronics-Film,Office,142.01,Robert Gomez,West,2024-02-25
278,2025-05-04,1146,2053,402,0.0,1220.3,Home-Ground,Office,610.15,Jonathan Andrade,south-west,2020-06-07
279,2025-05-04,1134,2046,401,0.0,33.43,Clothing-Worry,Clothing,33.43,Joseph Aguilar,West,2023-12-05
280,2025-05-04,1099,2060,401,3.0,1633.52,Office-Term,Home,408.38,Lori Howard,EAST,2021-02-27
281,2025-05-04,1095,2032,401,2.0,1512.96,Electronics-There,Electronics,945.6,Dr. Jason Scott,South,2021-04-07
282,2025-05-04,1017,2044,402,0.0,207.58,Office-Society,Clothing,207.58,Brittney Burnett,North,2020-07-03
283,2025-05-04,1197,2074,403,1.0,593.55,Clothing-Strong,Clothing,659.5,William Wilson,West,2023-04-04
284,2025-05-04,1011,2045,403,1.0,842.78,Office-Next,Home,312.14,Amanda Myers,West,2021-09-05
285,2025-05-04,1199,2087,404,3.0,159.32,Electronics-Rather,Clothing,159.32,James Cooley,West,2020-07-23
286,2025-05-04,1161,2023,402,0.0,939.54,Home-Yeah,Electronics,939.54,David Ellis,East,2023-01-02
287,2025-05-04,1183,2099,404,0.0,1292.64,Electronics-Several,Electronics,646.32,Kenneth Graves,East,2020-05-08
288,2025-05-04,1075,2025,401,1.0,0.0,Electronics-Assume,Clothing,279.62,Joseph Chavez,North,2023-01-01
289,2025-05-04,1010,2040,403,3.0,138.16,Clothing-Determine,Office,34.54,Mike Davis,East,2022-03-23
290,2025-05-04,1139,2060,403,0.0,1225.14,Office-Term,Home,408.38,Heather Olson,Central,2021-04-20
291,2025-05-04,1192,2082,402,2.0,213.28,Office-Figure,Office,266.6,Gregory Medina,EAST,2020-06-06
292,2025-05-04,1091,2099,401,2.0,1034.11,Electronics-Several,Electronics,646.32,Brianna Thomas,south-west,2023-05-23
293,2025-05-04,1069,2015,403,3.0,2699.88,Office-Itself,Clothing,674.97,Virginia Warren,North,2023-08-24
294,2025-05-04,1102,2095,404,3.0,1472.37,Home-Seem,Office,490.79,Robert Hansen,Central,2022-11-19
295,2025-05-04,1086,2023,404,3.0,3758.16,Home-Yeah,Electronics,939.54,Robert Rodriguez,EAST,2023-03-01
296,2025-05-04,1094,2066,403,0.0,1032.12,Office-Occur,Clothing,516.06,Robert Jones,West,2023-11-18
297,2025-05-04,1186,2054,401,3.0,0.0,Electronics-Above,Office,900.51,Timothy Williams,West,2021-09-28
298,2025-05-04,1154,2023,403,2.0,751.63,Home-Yeah,Electronics,939.54,Edward Castillo,North,2020-10-01
299,2025-05-04,1026,2010,403,2.0,62.27,Electronics-Themselves,Clothing,77.84,Gary Walls,North,2023-10-05
300,2025-05-04,1078,2057,404,1.0,393.28,Clothing-Identify,Home,436.98,Danielle Fuller,south-west,2023-12-08
301,2025-05-04,1176,2056,403,3.0,524.72,Office-About,Electronics,524.72,Ashley Williams,EAST,2021-11-24
302,2025-05-04,1010,2093,403,3.0,0.0,Home-Real,Home,755.94,Mike Davis,East,2022-03-23
303,2025-05-04,1070,2081,401,0.0,1492.44,Office-Light,Clothing,746.22,Brittany Johnson,East,2021-06-04
304,2025-05-04,1171,2081,404,2.0,596.98,Office-Light,Clothing,746.22,Ronald Marquez,south-west,2024-04-21
305,2025-05-04,1131,2095,402,0.0,1472.37,Home-Seem,Office,490.79,Mark Gomez,West,2020-06-11
306,2025-05-04,1036,2077,404,0.0,1123.66,Office-Ball,Electronics,561.83,Robert Bishop,south-west,2020-09-14
307,2025-05-04,1032,2008,402,2.0,106.54,Electronics-Skin,Home,66.59,Terri Long,east,2022-10-23
308,2025-05-04,1092,2049,401,1.0,0.0,Office-Easy,Home,939.84,Timothy Hill,West,2023-09-07
309,2025-05-04,1173,2057,403,2.0,349.58,Clothing-Identify,Home,436.98,David King MD,North,2022-09-14
310,2025-05-04,1113,2097,401,1.0,757.89,Office-Recent,Clothing,842.1,Louis Jones,Central,2021-07-04
311,2025-05-04,1135,2046,404,2.0,80.23,Clothing-Worry,Clothing,33.43,Christopher Chen,South,2023-09-10
312,2025-05-04,1166,2035,402,0.0,899.99,Home-According,Home,899.99,David Mccullough,south-west,2021-12-15
313,2025-05-04,1006,2094,402,3.0,1480.05,Office-Fight,Clothing,493.35,Hannah Ray,West,2021-07-03
314,2025-05-04,1132,2049,401,2.0,1503.74,Office-Easy,Home,939.84,Scott Winters,West,2022-09-20
315,2025-05-04,1198,2033,404,1.0,2257.88,Clothing-Argue,Electronics,836.25,Chris Allen,south-west,2022-10-11
316,2025-05-04,1156,2036,404,1.0,784.73,Electronics-Candidate,Home,217.98,Dennis Acevedo,East,2023-06-18
317,2025-05-04,1031,2017,401,3.0,0.0,Electronics-Feeling,Electronics,463.7,Jessica Frazier,West,2021-10-20
318,2025-05-04,1044,2091,404,0.0,1811.58,Office-Mrs,Office,905.79,Anita Huerta,East,2022-04-08
319,2025-05-04,1174,2040,403,0.0,34.54,Clothing-Determine,Office,34.54,Deborah Saunders,West,2021-12-25
320,2025-05-04,1140,2069,403,2.0,557.74,Clothing-Garden,Home,232.39,Carla Flores,EAST,2020-09-30
321,2025-05-04,1040,2091,402,2.0,724.63,Office-Mrs,Office,905.79,Angel Lee,Central,2022-04-08
322,2025-05-04,1130,2028,401,1.0,574.15,Electronics-Take,Electronics,637.94,Mary Sandoval,North,2020-10-06
323,2025-05-04,1035,2030,404,0.0,339.94,Clothing-First,Home,169.97,Lorraine Rodriguez,East,2022-09-26
324,2025-05-04,1092,2070,403,3.0,102.54,Clothing-About,Clothing,34.18,Timothy Hill,West,2023-09-07
325,2025-05-04,1141,2016,401,0.0,0.0,Home-He,Office,323.02,David Palmer,North,2022-09-16
326,2025-05-04,1079,2050,404,3.0,186.78,Electronics-Young,Home,186.78,Zachary Thompson MD,EAST,2022-09-05
327,2025-05-04,1196,2052,401,1.0,2632.54,Office-Year,Home,731.26,Dr. Elizabeth Johnston DDS,North,2022-02-09
328,2025-05-04,1081,2082,401,3.0,1066.4,Office-Figure,Office,266.6,Ryan White,South,2020-09-04
329,2025-05-04,1119,2087,403,1.0,0.0,Electronics-Rather,Clothing,159.32,Cameron Hernandez,east,2022-08-08
330,2025-05-04,1199,2070,402,1.0,30.76,Clothing-About,Clothing,34.18,James Cooley,West,2020-07-23
331,2025-05-04,1110,2064,401,0.0,0.0,Electronics-Stop,Home,294.04,Melissa Grimes,South,2024-03-14
332,2025-05-04,1132,2019,403,1.0,1681.07,Home-History,Clothing,933.93,Scott Winters,West,2022-09-20
333,2025-05-04,1041,2041,402,2.0,643.37,Home-Assume,Office,804.21,David Beltran,east,2021-01-18
334,2025-05-04,1132,2036,401,2.0,348.77,Electronics-Candidate,Home,217.98,Scott Winters,West,2022-09-20
335,2025-05-04,1050,2081,403,1.0,2686.39,Office-Light,Clothing,746.22,Jeffrey Mclaughlin,EAST,2022-03-28
336,2025-05-04,1160,2038,401,1.0,0.0,Office-Soon,Clothing,926.51,Phillip Soto,West,2023-04-21
337,2025-05-04,1151,2074,402,1.0,1187.1,Clothing-Strong,Clothing,659.5,Sabrina Lester,West,2022-07-16
338,2025-05-04,1168,2079,403,0.0,1901.08,Office-Who,Home,950.54,Denise Gonzales,South,2022-05-02
339,2025-05-04,1007,2010,401,2.0,62.27,Electronics-Themselves,Clothing,77.84,David Kim,West,2020-05-20
340,2025-05-04,1166,2026,404,0.0,0.0,Clothing-Use,Home,211.56,David Mccullough,south-west,2021-12-15
341,2025-05-04,1127,2080,403,2.0,1997.42,Office-Doctor,Office,832.26,George Edwards,Central,2023-05-12
342,2025-05-04,1123,2031,404,2.0,1356.72,Office-Develop,Office,565.3,Colleen Greene,south-west,2022-08-21
343,2025-05-04,1116,2009,401,1.0,119.36,Office-Raise,Clothing,66.31,Melissa Rivera,Central,2021-10-25
344,2025-05-04,1112,2053,404,3.0,0.0,Home-Ground,Office,610.15,Joseph Flores,East,2021-04-03
345,2025-05-04,1052,2043,402,2.0,698.76,Electronics-Practice,Office,873.45,Brandon Hinton,south-west,2022-11-10
346,2025-05-04,1183,2040,403,3.0,103.62,Clothing-Determine,Office,34.54,Kenneth Graves,East,2020-05-08
347,2025-05-04,1033,2097,403,0.0,4210.5,Office-Recent,Clothing,842.1,Paul Perkins,east,2022-03-16
348,2025-05-04,1081,2030,404,0.0,339.94,Clothing-First,Home,169.97,Ryan White,South,2020-09-04
349,2025-05-04,1068,2057,402,1.0,1179.85,Clothing-Identify,Home,436.98,Melissa Gutierrez,East,2023-12-25
350,2025-05-04,1024,2006,403,3.0,594.0,Office-Class,Clothing,198.0,Andres Avila,Central,2022-09-19
351,2025-05-04,1157,2053,402,1.0,1098.27,Home-Ground,Office,610.15,Cheryl Wu,West,2021-12-10
352,2025-05-04,1083,2073,403,1.0,2247.44,Clothing-Executive,Office,499.43,Jacqueline Bishop,South,2020-06-05
353,2025-05-04,1195,2020,404,3.0,1879.15,Electronics-Share,Clothing,375.83,Michael Lee,south-west,2023-08-22
354,2025-05-04,1127,2039,404,0.0,1952.88,Clothing-Need,Clothing,976.44,George Edwards,Central,2023-05-12
355,2025-05-04,1023,2050,404,1.0,0.0,Electronics-Young,Home,186.78,Dustin Medina,east,2021-06-14
356,2025-05-04,1055,2074,403,0.0,1978.5,Clothing-Strong,Clothing,659.5,William Benitez,east,2020-11-04
357,2025-05-04,1012,2036,404,3.0,653.94,Electronics-Candidate,Home,217.98,Tara Miller,North,2020-08-10
358,2025-05-04,1073,2068,401,0.0,2460.72,Home-Read,Electronics,820.24,Matthew Clark,Central,2023-08-21
359,2025-05-04,1110,2017,403,2.0,370.96,Electronics-Feeling,Electronics,463.7,Melissa Grimes,South,2024-03-14
360,2025-05-04,1195,2051,403,0.0,117.32,Home-Century,Electronics,117.32,Michael Lee,south-west,2023-08-22
361,2025-05-04,1102,2006,402,2.0,792.0,Office-Class,Clothing,198.0,Robert Hansen,Central,2022-11-19
362,2025-05-04,1141,2036,401,3.0,871.92,Electronics-Candidate,Home,217.98,David Palmer,North,2022-09-16
363,2025-05-04,1129,2057,403,0.0,1747.92,Clothing-Identify,Home,436.98,Karina Jones,East,2023-11-05
364,2025-05-04,1032,2012,404,2.0,997.1,Clothing-Artist,Electronics,623.19,Terri Long,east,2022-10-23
365,2025-05-04,1086,2071,403,1.0,553.64,Clothing-Success,Office,615.16,Robert Rodriguez,EAST,2023-03-01
366,2025-05-04,1050,2077,404,0.0,561.83,Office-Ball,Electronics,561.83,Jeffrey Mclaughlin,EAST,2022-03-28
367,2025-05-04,1011,2004,402,2.0,0.0,Office-Where,Home,927.25,Amanda Myers,West,2021-09-05
368,2025-05-04,1121,2066,404,1.0,0.0,Office-Occur,Clothing,516.06,Stephanie Garrison,East,2020-08-21
369,2025-05-04,1155,2065,402,2.0,1128.82,Office-Animal,Home,470.34,Rachel Goodman,North,2023-04-10
370,2025-05-04,1156,2040,402,3.0,138.16,Clothing-Determine,Office,34.54,Dennis Acevedo,East,2023-06-18
371,2025-05-04,1157,2094,403,2.0,1578.72,Office-Fight,Clothing,493.35,Cheryl Wu,West,2021-12-10
372,2025-05-04,1129,2065,404,2.0,752.54,Office-Animal,Home,470.34,Karina Jones,East,2023-11-05
373,2025-05-04,1121,2002,403,2.0,2771.2,Office-Family,Clothing,866.0,Stephanie Garrison,East,2020-08-21
374,2025-05-04,1172,2014,404,2.0,197.04,Clothing-Eat,Home,246.3,Eric Barr,EAST,2023-02-01
375,2025-05-04,1185,2088,401,3.0,2128.05,Office-Evening,Clothing,709.35,Cameron Levine,east,2021-07-26
376,2025-05-04,1067,2083,402,0.0,0.0,Clothing-Cut,Home,768.16,Lawrence Pearson,east,2023-04-29
377,2025-05-04,1149,2061,402,3.0,1199.52,Home-Quite,Clothing,199.92,Jordan Elliott,North,2020-05-13
378,2025-05-04,1037,2087,402,0.0,318.64,Electronics-Rather,Clothing,159.32,Lisa Sanders,West,2020-06-03
379,2025-05-04,1146,2089,401,1.0,744.34,Electronics-Action,Office,413.52,Jonathan Andrade,south-west,2020-06-07
380,2025-05-04,1004,2056,403,3.0,2098.88,Office-About,Electronics,524.72,Kerry Collins,North,2023-09-12
381,2025-05-04,1038,2052,402,3.0,2193.78,Office-Year,Home,731.26,Jason Ford,EAST,2023-10-09
382,2025-05-04,1128,2099,404,0.0,3877.92,Electronics-Several,Electronics,646.32,Vincent Day,North,2022-07-03
383,2025-05-04,1180,2017,402,2.0,741.92,Electronics-Feeling,Electronics,463.7,Jennifer Smith,south-west,2020-10-03
384,2025-05-04,1169,2061,404,2.0,319.87,Home-Quite,Clothing,199.92,Michael Edwards,south-west,2023-09-26
385,2025-05-04,1044,2058,403,2.0,1066.8,Home-Wear,Home,666.75,Anita Huerta,East,2022-04-08
386,2025-05-04,1173,2098,403,3.0,3631.44,Clothing-Trouble,Electronics,907.86,David King MD,North,2022-09-14
387,2025-05-04,1049,2031,403,2.0,1356.72,Office-Develop,Office,565.3,Rebecca Jordan,West,2022-10-08
388,2025-05-04,1057,2038,403,1.0,2501.58,Office-Soon,Clothing,926.51,Kathy Hall,North,2023-10-27
389,2025-05-04,1176,2090,404,2.0,343.87,Office-Staff,Office,71.64,Ashley Williams,EAST,2021-11-24
390,2025-05-04,1122,2044,403,2.0,166.06,Office-Society,Clothing,207.58,Christopher Martinez,east,2021-10-07
391,2025-05-04,1031,2073,404,3.0,1498.29,Clothing-Executive,Office,499.43,Jessica Frazier,West,2021-10-20
392,2025-05-04,1088,2098,402,2.0,726.29,Clothing-Trouble,Electronics,907.86,Lindsay Torres,east,2021-12-30
393,2025-05-04,1010,2036,401,2.0,348.77,Electronics-Candidate,Home,217.98,Mike Davis,East,2022-03-23
394,2025-05-04,1113,2083,403,3.0,3072.64,Clothing-Cut,Home,768.16,Louis Jones,Central,2021-07-04
395,2025-05-04,1054,2025,403,2.0,671.09,Electronics-Assume,Clothing,279.62,Laura Mcdonald,South,2022-12-03
396,2025-05-04,1035,2013,402,1.0,1683.65,Office-Cultural,Home,935.36,Lorraine Rodriguez,East,2022-09-26
397,2025-05-04,1012,2085,402,1.0,217.94,Electronics-Officer,Home,242.15,Tara Miller,North,2020-08-10
398,2025-05-04,1013,2012,404,2.0,1994.21,Clothing-Artist,Electronics,623.19,Alyssa Morgan,North,2022-07-22
399,2025-05-04,1183,2060,401,1.0,367.54,Office-Term,Home,408.38,Kenneth Graves,East,2020-05-08
400,2025-05-04,1001,2070,402,3.0,102.54,Clothing-About,Clothing,34.18,John Silva,East,2020-12-01
401,2025-05-04,1167,2060,404,1.0,735.08,Office-Term,Home,408.38,Terry Frederick,North,2021-12-20
402,2025-05-04,1193,2036,403,2.0,348.77,Electronics-Candidate,Home,217.98,Nancy King,South,2022-05-23
403,2025-05-04,1165,2007,401,1.0,0.0,Clothing-Over,Electronics,583.39,Richard Burnett,Central,2022-07-24
404,2025-05-04,1136,2094,401,1.0,1776.06,Office-Fight,Clothing,493.35,Scott Hernandez,South,2024-02-09
405,2025-05-04,1106,2022,401,3.0,671.18,Home-Economy,Electronics,671.18,Jennifer Ewing,east,2023-05-16
406,2025-05-04,1126,2023,403,0.0,0.0,Home-Yeah,Electronics,939.54,Lee Luna,east,2021-01-19
407,2025-05-04,1002,2038,401,2.0,1482.42,Office-Soon,Clothing,926.51,Mark Marshall,Central,2020-08-08
408,2025-05-04,1072,2058,404,1.0,1200.15,Home-Wear,Home,666.75,Shannon Schmitt,EAST,2022-08-23
409,2025-05-04,1129,2059,403,1.0,1382.54,Electronics-Clear,Home,512.05,Karina Jones,East,2023-11-05
410,2025-05-04,1028,2042,402,3.0,502.83,Clothing-Lawyer,Home,167.61,Haley Wagner,West,2023-11-03
411,2025-05-04,1165,2032,402,0.0,0.0,Electronics-There,Electronics,945.6,Richard Burnett,Central,2022-07-24
412,2025-05-04,1188,2043,403,1.0,1572.21,Electronics-Practice,Office,873.45,Ashley Todd,North,2023-09-04
413,2025-05-04,1044,2078,404,3.0,426.03,Electronics-Film,Office,142.01,Anita Huerta,East,2022-04-08
414,2025-05-04,1131,2041,401,3.0,3216.84,Home-Assume,Office,804.21,Mark Gomez,West,2020-06-11
415,2025-05-04,1171,2012,402,1.0,1121.74,Clothing-Artist,Electronics,623.19,Ronald Marquez,south-west,2024-04-21
416,2025-05-04,1122,2041,402,0.0,1608.42,Home-Assume,Office,804.21,Christopher Martinez,east,2021-10-07
417,2025-05-04,1066,2049,402,3.0,0.0,Office-Easy,Home,939.84,Derrick Myers,North,2022-04-06
418,2025-05-04,1192,2034,403,2.0,326.81,Clothing-Feel,Office,136.17,Gregory Medina,EAST,2020-06-06
419,2025-05-04,1149,2092,401,2.0,1157.3,Electronics-Add,Office,482.21,Jordan Elliott,North,2020-05-13
420,2025-05-04,1167,2046,402,0.0,133.72,Clothing-Worry,Clothing,33.43,Terry Frederick,North,2021-12-20
421,2025-05-04,1170,2015,404,2.0,0.0,Office-Itself,Clothing,674.97,Eric Davis,North,2023-10-15
422,2025-05-04,1040,2051,403,0.0,469.28,Home-Century,Electronics,117.32,Angel Lee,Central,2022-04-08
423,2025-05-04,1163,2037,403,1.0,0.0,Clothing-Meeting,Electronics,360.14,Elizabeth Vaughn,West,2023-05-01
424,2025-05-04,1056,2017,404,1.0,834.66,Electronics-Feeling,Electronics,463.7,Kristina Wilson,east,2023-05-15
425,2025-05-04,1116,2095,403,3.0,490.79,Home-Seem,Office,490.79,Melissa Rivera,Central,2021-10-25
426,2025-05-04,1179,2070,404,1.0,61.52,Clothing-About,Clothing,34.18,Desiree Miller,EAST,2021-12-21
427,2025-05-04,1195,2031,401,3.0,1695.9,Office-Develop,Office,565.3,Michael Lee,south-west,2023-08-22
428,2025-05-04,1135,2090,403,0.0,0.0,Office-Staff,Office,71.64,Christopher Chen,South,2023-09-10
429,2025-05-04,1144,2014,401,1.0,443.34,Clothing-Eat,Home,246.3,Brian Browning,EAST,2023-05-03
430,2025-05-04,1146,2068,402,1.0,2952.86,Home-Read,Electronics,820.24,Jonathan Andrade,south-west,2020-06-07
431,2025-05-04,1083,2066,404,0.0,516.06,Office-Occur,Clothing,516.06,Jacqueline Bishop,South,2020-06-05
432,2025-05-04,1174,2026,404,0.0,423.12,Clothing-Use,Home,211.56,Deborah Saunders,West,2021-12-25
433,2025-05-04,1130,2057,401,3.0,1747.92,Clothing-Identify,Home,436.98,Mary Sandoval,North,2020-10-06
434,2025-05-04,1033,2065,404,3.0,0.0,Office-Animal,Home,470.34,Paul Perkins,east,2022-03-16
435,2025-05-04,1144,2007,404,2.0,933.42,Clothing-Over,Electronics,583.39,Brian Browning,EAST,2023-05-03
436,2025-05-04,1185,2002,404,2.0,692.8,Office-Family,Clothing,866.0,Cameron Levine,east,2021-07-26
437,2025-05-04,1000,2095,402,0.0,0.0,Home-Seem,Office,490.79,Robert Gomez,West,2024-02-25
438,2025-05-04,1011,2054,403,0.0,900.51,Electronics-Above,Office,900.51,Amanda Myers,West,2021-09-05
439,2025-05-04,1138,2007,401,3.0,2333.56,Clothing-Over,Electronics,583.39,Bonnie Stewart,South,2022-04-19
440,2025-05-04,1008,2036,404,1.0,196.18,Electronics-Candidate,Home,217.98,William Ramirez,EAST,2023-09-15
441,2025-05-04,1196,2017,404,2.0,741.92,Electronics-Feeling,Electronics,463.7,Dr. Elizabeth Johnston DDS,North,2022-02-09
442,2025-05-04,1097,2057,404,3.0,436.98,Clothing-Identify,Home,436.98,Laura Jones,EAST,2023-12-07
443,2025-05-04,1020,2087,402,2.0,637.28,Electronics-Rather,Clothing,159.32,Michelle Brewer,East,2021-07-14
444,2025-05-04,1030,2022,404,1.0,604.06,Home-Economy,Electronics,671.18,Alice Robinson,EAST,2021-08-06
